#timestamp  force.x[N]  force.y[N]  force.z[N]  torque.x[N m]  torque.y[N m]  torque.z[N m]  sinkage[mm]  rotary_encoder[]
1536387786.608507594,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387786.627408046,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387786.647390307,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387786.668397660,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387786.687141863,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387786.707764586,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387786.727267113,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387786.747644839,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387786.767634860,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387786.787505039,1.1,0.05,0,0.001,-0.004,-0.0064,-0.1,0
1536387786.807380739,1.1,0.1,0,0.001,-0.004,-0.0064,-0.11536387786.827638206,1.1,0.1,0,0.001,-0.004,-0.0064,-0.11536387786.847644946,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387786.867376950,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387786.887503376,1.1,0.1,0,0.002,-0.004,-0.0064,-0.11536387786.907874018,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387786.927642584,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387786.947504378,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387786.967506795,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387786.987639524,1.1,0.05,0,0.002,-0.004,-0.0064,-0.1,0
1536387787.007688503,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387787.027393474,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387787.047369849,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387787.067815593,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.087570356,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.107391107,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387787.127631385,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387787.147636145,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387787.167389761,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.187628581,1.1,0.05,0,0.001,-0.004,-0.0064,-0.1,0
1536387787.207640528,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.227390499,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.247627235,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.267628036,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387787.287262905,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387787.307758127,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387787.327508307,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387787.347755564,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387787.367382463,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.387746698,1.1,0.1,0,0.002,-0.004,-0.0056,0
,-0.11536387787.407379066,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.427752415,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.447640874,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.467389595,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.487498312,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.507754787,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.527269761,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.547764619,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387787.567642089,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387787.587384352,1.1,0.05,0,0.001,-0.004,-0.0064,0
,-0.11536387787.607642858,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387787.627647879,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387787.647517067,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.667642398,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.687519816,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.707388379,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387787.727631157,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387787.747777738,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387787.767269483,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.787764288,1.1,0.1,0,0.001,-0.004,-0.0056,0
,-0.11536387787.807523062,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387787.827383344,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387787.847627007,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387787.867645256,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387787.887543402,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387787.907369414,1.1,0.1,0,0.001,-0.004,-0.0064,-0.11536387787.927505162,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387787.947637837,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387787.967260570,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387787.989430199,1.1,0.1,0,0.002,-0.004,-0.0056,0
,-0.11536387788.007171080,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387788.027649374,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387788.047375334,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387788.067743942,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.087633754,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387788.107398150,1.05,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.127511710,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387788.147639591,1.1,0.1,0,0.001,-0.004,-0.0064,-0.11536387788.167273261,1.1,0.1,0,0.002,-0.004,-0.0064,-0.11536387788.187741034,1.1,0.1,0,0.002,-0.004,-0.0056,0
,-0.11536387788.207648710,1.1,0.1,0,0.001,-0.004,-0.0072,-0.11536387788.227394722,1.05,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.247633071,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.267384083,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.287771545,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.307253184,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.327626845,1.05,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.347641447,1.05,0.05,0,0.002,-0.003,-0.0064,-0.11536387788.367389802,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387788.387503882,1.1,0.1,0,0.001,-0.004,-0.0056,0
,-0.11536387788.407632857,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387788.428848695,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387788.447272379,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387788.467510728,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.487637985,1.05,0.05,0,0.002,-0.004,-0.0064,-0.11536387788.507396913,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387788.527628179,1.1,0.1,0,0.001,-0.004,-0.0064,-0.11536387788.547514397,1.1,0.1,0,0.001,-0.004,-0.0064,-0.11536387788.567653529,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387788.587383603,1.1,0.05,0,0.001,-0.004,-0.0064,0
,-0.11536387788.607649139,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.627525722,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.647379128,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.667629092,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387788.687633850,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387788.707382310,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387788.727635607,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387788.747681510,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387788.767157317,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387788.787749047,1.05,0.05,0,0.001,-0.004,-0.0064,0
,-0.11536387788.809049467,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387788.827166280,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387788.847676761,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.869051034,1.1,0.1,0,0.001,-0.004,-0.0064,-0.11536387788.887277793,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387788.907379269,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387788.927757252,1.05,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.947514670,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387788.967382659,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387788.987630956,1.1,0.1,0,0.002,-0.004,-0.0056,0
,-0.11536387789.007509101,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387789.027394328,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.047628770,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387789.067634933,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387789.087376256,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387789.107515960,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.128439091,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.147401204,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387789.167387993,1.1,0.1,0,0.002,-0.004,-0.0056,-0.1,0
1536387789.187509624,1.05,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.207636931,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387789.227643980,1.1,0.1,0,0.001,-0.004,-0.0064,-0.11536387789.247380146,1.1,0.1,0,0.001,-0.004,-0.0064,-0.11536387789.267374591,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387789.287749917,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.307391293,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.327626724,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387789.347382995,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387789.367874048,1.1,0.05,0,0.001,-0.004,-0.0064,-0.1,0
1536387789.387973647,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.407651638,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.427862330,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387789.447933180,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387789.467910958,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387789.487782227,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387789.508253333,1.1,0.1,0,0.002,-0.003,-0.0056,-0.11536387789.527678930,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.547613167,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387789.568302187,1.1,0.05,0,0.001,-0.004,-0.0064,-0.1,0
1536387789.587848147,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387789.607639938,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.628891138,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.647386643,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.668195140,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387789.687725268,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387789.707926637,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.727598065,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.747857662,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387789.767689088,1.1,0.1,0,0.002,-0.004,-0.0056,-0.1,0
1536387789.788766228,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387789.807636572,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.828673660,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.847644315,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387789.867617666,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387789.888016950,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387789.907593379,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387789.927916622,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387789.949445839,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387789.967344268,1.1,0.1,0,0.002,-0.004,-0.0056,-0.1,0
1536387789.987876831,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387790.008816576,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387790.027232237,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387790.047631363,1.05,0.05,0,0.001,-0.004,-0.0064,-0.11536387790.067377684,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.087767904,1.1,0.1,0,0.001,-0.004,-0.0064,-0.11536387790.107258656,1.1,0.1,0,0.001,-0.004,-0.0064,-0.11536387790.129431146,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.147166033,1.1,0.05,0,0.001,-0.004,-0.0056,-0.11536387790.167647137,1.1,0.1,0,0.002,-0.004,-0.0056,-0.1,0
1536387790.187496062,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387790.207617587,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.227631822,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.247520745,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387790.267706645,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387790.287392082,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.307633553,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.327821380,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387790.347392130,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387790.367634175,1.1,0.1,0,0.002,-0.004,-0.0056,-0.1,0
1536387790.387871063,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387790.407385252,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387790.427375737,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.448601155,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387790.467147491,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387790.487619741,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.507504394,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.527747532,1.05,0.1,0,0.002,-0.004,-0.0056,-0.11536387790.547265523,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387790.567635379,1.1,0.05,0,0.001,-0.004,-0.0064,-0.1,0
1536387790.587857163,1.05,0.05,0,0.002,-0.004,-0.0064,-0.11536387790.607507600,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.627430638,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.647626850,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.667652179,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.687380479,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387790.707381381,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.727739622,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387790.747516308,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.767392523,1.1,0.1,0,0.001,-0.004,-0.0056,-0.1,0
1536387790.787527434,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.807747916,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.828898022,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.847155143,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.867493385,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387790.888770677,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.907263889,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.927626140,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387790.947629854,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387790.967525028,1.1,0.05,0,0.001,-0.004,-0.0064,-0.1,0
1536387790.987648688,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387791.007132929,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387791.027869602,1.1,0.05,0,0.002,-0.004,-0.0064,-0.11536387791.047649359,1.05,0.05,0,0.002,-0.004,-0.0064,-0.11536387791.067380992,1.05,0.05,0,0.001,-0.004,-0.0064,-0.11536387791.087624181,1.05,0.05,0,0.002,-0.004,-0.0064,-0.11536387791.107640081,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387791.127380204,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387791.148429216,1.1,0.15,0,0.001,-0.004,-0.0056,-0.11536387791.167407889,1.1,0.1,0,0.001,-0.004,-0.0056,-0.1,0
1536387791.187683005,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387791.208194056,1.05,0.05,0,0.001,-0.004,-0.0064,-0.11536387791.227388508,1.05,0.05,0,0.002,-0.004,-0.0064,-0.11536387791.247665238,1.1,0.1,0,0.001,-0.004,-0.0056,-0.11536387791.267390360,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387791.287627612,1.1,0.1,0,0.002,-0.004,-0.0056,-0.11536387791.307514087,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387791.327377332,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387791.347620938,1.1,0.05,0,0.001,-0.004,-0.0064,-0.11536387791.367647203,1.1,0.05,0,0.001,-0.004,-0.0064,-0.1,0
